#CANONICAL_CLASS_NAME "AUTHOR"
org.apache.lucene.index.SegmentReadState "UNKNOWN"
org.apache.lucene.index.SegmentWriteState "UNKNOWN"
org.apache.lucene.index.SerialMergeScheduler "UNKNOWN"
org.apache.lucene.index.SingleTermsEnum "UNKNOWN"
org.apache.lucene.index.SlowCompositeReaderWrapper "UNKNOWN"
org.apache.lucene.index.SnapshotDeletionPolicy "UNKNOWN"
org.apache.lucene.index.SortedBytesMergeUtils "UNKNOWN"
org.apache.lucene.index.StandardDirectoryReader "UNKNOWN"
org.apache.lucene.index.StoredFieldsConsumer "UNKNOWN"
org.apache.lucene.index.StoredFieldVisitor "UNKNOWN"
org.apache.lucene.index.Term "UNKNOWN"
org.apache.lucene.index.TermContext "UNKNOWN"
org.apache.lucene.index.Terms "UNKNOWN"
org.apache.lucene.index.TermsEnum "UNKNOWN"
org.apache.lucene.index.TermsHash "UNKNOWN"
org.apache.lucene.index.TermsHashConsumer "UNKNOWN"
org.apache.lucene.index.TermsHashConsumerPerField "UNKNOWN"
org.apache.lucene.index.TermsHashPerField "UNKNOWN"
org.apache.lucene.index.TermState "UNKNOWN"
org.apache.lucene.index.TermVectorsConsumer "UNKNOWN"
org.apache.lucene.index.TermVectorsConsumerPerField "UNKNOWN"
org.apache.lucene.index.ThreadAffinityDocumentsWriterThreadPool "UNKNOWN"
org.apache.lucene.index.TieredMergePolicy "UNKNOWN"
org.apache.lucene.index.TwoPhaseCommit "UNKNOWN"
org.apache.lucene.index.TwoPhaseCommitTool "UNKNOWN"
org.apache.lucene.index.TypePromoter "UNKNOWN"
org.apache.lucene.index.UpgradeIndexMergePolicy "UNKNOWN"
org.apache.lucene.LucenePackage "UNKNOWN"
org.apache.lucene.search.AutomatonQuery "UNKNOWN"
org.apache.lucene.search.BitsFilteredDocIdSet "UNKNOWN"
org.apache.lucene.search.BooleanClause "UNKNOWN"
org.apache.lucene.search.BooleanQuery "UNKNOWN"
org.apache.lucene.search.BooleanScorer "UNKNOWN"
org.apache.lucene.search.BooleanScorer2 "UNKNOWN"
org.apache.lucene.search.BoostAttribute "UNKNOWN"
org.apache.lucene.search.BoostAttributeImpl "UNKNOWN"
org.apache.lucene.search.CachingCollector "UNKNOWN"
org.apache.lucene.search.CachingWrapperFilter "UNKNOWN"
org.apache.lucene.search.CollectionStatistics "UNKNOWN"
org.apache.lucene.search.Collector "UNKNOWN"
org.apache.lucene.search.ComplexExplanation "UNKNOWN"
org.apache.lucene.search.ConjunctionScorer "UNKNOWN"
org.apache.lucene.search.ConjunctionTermScorer "UNKNOWN"
org.apache.lucene.search.ConstantScoreAutoRewrite "UNKNOWN"
org.apache.lucene.search.ConstantScoreQuery "UNKNOWN"
org.apache.lucene.search.DisjunctionMaxQuery "UNKNOWN"
org.apache.lucene.search.DisjunctionMaxScorer "UNKNOWN"
org.apache.lucene.search.DisjunctionScorer "UNKNOWN"
org.apache.lucene.search.DisjunctionSumScorer "UNKNOWN"
org.apache.lucene.search.DocIdSet "UNKNOWN"
org.apache.lucene.search.DocIdSetIterator "UNKNOWN"
org.apache.lucene.search.ExactPhraseScorer "UNKNOWN"
org.apache.lucene.search.Explanation "UNKNOWN"
org.apache.lucene.search.FieldCache "UNKNOWN"
org.apache.lucene.search.FieldCacheDocIdSet "UNKNOWN"
org.apache.lucene.search.FieldCacheImpl "UNKNOWN"
org.apache.lucene.search.FieldCacheRangeFilter "UNKNOWN"
org.apache.lucene.search.FieldCacheTermsFilter "UNKNOWN"
org.apache.lucene.search.FieldComparator "UNKNOWN"
org.apache.lucene.search.FieldComparatorSource "UNKNOWN"
org.apache.lucene.search.FieldDoc "UNKNOWN"
org.apache.lucene.search.FieldValueFilter "UNKNOWN"
org.apache.lucene.search.FieldValueHitQueue "UNKNOWN"
org.apache.lucene.search.Filter "UNKNOWN"
org.apache.lucene.search.FilteredDocIdSet "UNKNOWN"
org.apache.lucene.search.FilteredDocIdSetIterator "UNKNOWN"
org.apache.lucene.search.FilteredQuery "UNKNOWN"
org.apache.lucene.search.FuzzyQuery "UNKNOWN"
org.apache.lucene.search.FuzzyTermsEnum "UNKNOWN"
org.apache.lucene.search.HitQueue "UNKNOWN"
org.apache.lucene.search.IndexSearcher "UNKNOWN"
org.apache.lucene.search.MatchAllDocsQuery "UNKNOWN"
org.apache.lucene.search.MaxNonCompetitiveBoostAttribute "UNKNOWN"
org.apache.lucene.search.MaxNonCompetitiveBoostAttributeImpl "UNKNOWN"
org.apache.lucene.search.MultiCollector "UNKNOWN"
org.apache.lucene.search.MultiPhraseQuery "UNKNOWN"
org.apache.lucene.search.MultiTermQuery "UNKNOWN"
org.apache.lucene.search.MultiTermQueryWrapperFilter "UNKNOWN"
org.apache.lucene.search.NGramPhraseQuery "UNKNOWN"
org.apache.lucene.search.NRTManager "UNKNOWN"
org.apache.lucene.search.NRTManagerReopenThread "UNKNOWN"
org.apache.lucene.search.NumericRangeFilter "UNKNOWN"
org.apache.lucene.search.NumericRangeQuery "UNKNOWN"
org.apache.lucene.search.payloads.AveragePayloadFunction "UNKNOWN"
org.apache.lucene.search.payloads.MaxPayloadFunction "UNKNOWN"
org.apache.lucene.search.payloads.MinPayloadFunction "UNKNOWN"
org.apache.lucene.search.payloads.PayloadFunction "UNKNOWN"
org.apache.lucene.search.payloads.PayloadNearQuery "UNKNOWN"
org.apache.lucene.search.payloads.PayloadSpanUtil "UNKNOWN"
org.apache.lucene.search.payloads.PayloadTermQuery "UNKNOWN"
org.apache.lucene.search.PhrasePositions "UNKNOWN"
org.apache.lucene.search.PhraseQuery "UNKNOWN"
org.apache.lucene.search.PhraseQueue "UNKNOWN"
org.apache.lucene.search.PositiveScoresOnlyCollector "UNKNOWN"
