#CANONICAL_CLASS_NAME "AUTHOR"
org.apache.hadoop.fs.s3.INode "UNKNOWN"
org.apache.hadoop.fs.s3.Jets3tFileSystemStore "UNKNOWN"
org.apache.hadoop.fs.s3.MigrationTool "UNKNOWN"
org.apache.hadoop.fs.s3.S3Credentials "UNKNOWN"
org.apache.hadoop.fs.s3.S3Exception "UNKNOWN"
org.apache.hadoop.fs.s3.S3FileSystem "UNKNOWN"
org.apache.hadoop.fs.s3.S3FileSystemConfigKeys "UNKNOWN"
org.apache.hadoop.fs.s3.S3FileSystemException "UNKNOWN"
org.apache.hadoop.fs.s3.S3InputStream "UNKNOWN"
org.apache.hadoop.fs.s3.S3OutputStream "UNKNOWN"
org.apache.hadoop.fs.s3.VersionMismatchException "UNKNOWN"
org.apache.hadoop.fs.s3native.FileMetadata "UNKNOWN"
org.apache.hadoop.fs.s3native.Jets3tNativeFileSystemStore "UNKNOWN"
org.apache.hadoop.fs.s3native.NativeFileSystemStore "UNKNOWN"
org.apache.hadoop.fs.s3native.NativeS3FileSystem "UNKNOWN"
org.apache.hadoop.fs.s3native.PartialListing "UNKNOWN"
org.apache.hadoop.fs.s3native.S3NativeFileSystemConfigKeys "UNKNOWN"
org.apache.hadoop.fs.Seekable "UNKNOWN"
org.apache.hadoop.fs.shell.Command "UNKNOWN"
org.apache.hadoop.fs.shell.CommandFactory "UNKNOWN"
org.apache.hadoop.fs.shell.CommandFormat "UNKNOWN"
org.apache.hadoop.fs.shell.CommandUtils "UNKNOWN"
org.apache.hadoop.fs.shell.CommandWithDestination "UNKNOWN"
org.apache.hadoop.fs.shell.CopyCommands "UNKNOWN"
org.apache.hadoop.fs.shell.Count "UNKNOWN"
org.apache.hadoop.fs.shell.Delete "UNKNOWN"
org.apache.hadoop.fs.shell.Display "UNKNOWN"
org.apache.hadoop.fs.shell.FsCommand "UNKNOWN"
org.apache.hadoop.fs.shell.FsUsage "UNKNOWN"
org.apache.hadoop.fs.shell.Ls "UNKNOWN"
org.apache.hadoop.fs.shell.Mkdir "UNKNOWN"
org.apache.hadoop.fs.shell.MoveCommands "UNKNOWN"
org.apache.hadoop.fs.shell.package-info "UNKNOWN"
org.apache.hadoop.fs.shell.PathData "UNKNOWN"
org.apache.hadoop.fs.shell.SetReplication "UNKNOWN"
org.apache.hadoop.fs.shell.Stat "UNKNOWN"
org.apache.hadoop.fs.shell.Tail "UNKNOWN"
org.apache.hadoop.fs.shell.Test "UNKNOWN"
org.apache.hadoop.fs.shell.Touchz "UNKNOWN"
org.apache.hadoop.fs.Syncable "UNKNOWN"
org.apache.hadoop.fs.Trash "UNKNOWN"
org.apache.hadoop.fs.TrashPolicy "UNKNOWN"
org.apache.hadoop.fs.TrashPolicyDefault "UNKNOWN"
org.apache.hadoop.fs.UnresolvedLinkException "UNKNOWN"
org.apache.hadoop.fs.UnsupportedFileSystemException "UNKNOWN"
org.apache.hadoop.fs.viewfs.ChRootedFileSystem "UNKNOWN"
org.apache.hadoop.fs.viewfs.ChRootedFs "UNKNOWN"
org.apache.hadoop.fs.viewfs.ConfigUtil "UNKNOWN"
org.apache.hadoop.fs.viewfs.Constants "UNKNOWN"
org.apache.hadoop.fs.viewfs.InodeTree "UNKNOWN"
org.apache.hadoop.fs.viewfs.NotInMountpointException "UNKNOWN"
org.apache.hadoop.fs.viewfs.ViewFileSystem "UNKNOWN"
org.apache.hadoop.fs.viewfs.ViewFs "UNKNOWN"
org.apache.hadoop.fs.viewfs.ViewFsFileStatus "UNKNOWN"
org.apache.hadoop.ha.ActiveStandbyElector "UNKNOWN"
org.apache.hadoop.ha.BadFencingConfigurationException "UNKNOWN"
org.apache.hadoop.ha.FailoverController "UNKNOWN"
org.apache.hadoop.ha.FailoverFailedException "UNKNOWN"
org.apache.hadoop.ha.FenceMethod "UNKNOWN"
org.apache.hadoop.ha.HAAdmin "UNKNOWN"
org.apache.hadoop.ha.HAServiceProtocol "UNKNOWN"
org.apache.hadoop.ha.HAServiceProtocolHelper "UNKNOWN"
org.apache.hadoop.ha.HAServiceStatus "UNKNOWN"
org.apache.hadoop.ha.HAServiceTarget "UNKNOWN"
org.apache.hadoop.ha.HAZKUtil "UNKNOWN"
org.apache.hadoop.ha.HealthCheckFailedException "UNKNOWN"
org.apache.hadoop.ha.HealthMonitor "UNKNOWN"
org.apache.hadoop.ha.NodeFencer "UNKNOWN"
org.apache.hadoop.ha.proto.HAServiceProtocolProtos "UNKNOWN"
org.apache.hadoop.ha.proto.ZKFCProtocolProtos "UNKNOWN"
org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB "UNKNOWN"
org.apache.hadoop.ha.protocolPB.HAServiceProtocolPB "UNKNOWN"
org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB "UNKNOWN"
org.apache.hadoop.ha.protocolPB.ZKFCProtocolClientSideTranslatorPB "UNKNOWN"
org.apache.hadoop.ha.protocolPB.ZKFCProtocolPB "UNKNOWN"
org.apache.hadoop.ha.protocolPB.ZKFCProtocolServerSideTranslatorPB "UNKNOWN"
org.apache.hadoop.ha.ServiceFailedException "UNKNOWN"
org.apache.hadoop.ha.ShellCommandFencer "UNKNOWN"
org.apache.hadoop.ha.SshFenceByTcpPort "UNKNOWN"
org.apache.hadoop.ha.StreamPumper "UNKNOWN"
org.apache.hadoop.ha.ZKFailoverController "UNKNOWN"
org.apache.hadoop.ha.ZKFCProtocol "UNKNOWN"
org.apache.hadoop.ha.ZKFCRpcServer "UNKNOWN"
org.apache.hadoop.HadoopIllegalArgumentException "UNKNOWN"
org.apache.hadoop.HadoopVersionAnnotation "UNKNOWN"
org.apache.hadoop.http.AdminAuthorizedServlet "UNKNOWN"
org.apache.hadoop.http.FilterContainer "UNKNOWN"
org.apache.hadoop.http.FilterInitializer "UNKNOWN"
org.apache.hadoop.http.HtmlQuoting "UNKNOWN"
org.apache.hadoop.http.HttpConfig "UNKNOWN"
org.apache.hadoop.http.HttpServer "UNKNOWN"
org.apache.hadoop.http.lib.StaticUserWebFilter "UNKNOWN"
org.apache.hadoop.http.NoCacheFilter "UNKNOWN"
org.apache.hadoop.http.package-info "UNKNOWN"
org.apache.hadoop.io.AbstractMapWritable "UNKNOWN"
org.apache.hadoop.io.ArrayFile "UNKNOWN"
org.apache.hadoop.io.ArrayPrimitiveWritable "UNKNOWN"
org.apache.hadoop.io.ArrayWritable "UNKNOWN"
org.apache.hadoop.io.BinaryComparable "UNKNOWN"
org.apache.hadoop.io.BloomMapFile "UNKNOWN"
org.apache.hadoop.io.BooleanWritable "UNKNOWN"
org.apache.hadoop.io.BoundedByteArrayOutputStream "UNKNOWN"
org.apache.hadoop.io.BytesWritable "UNKNOWN"
org.apache.hadoop.io.ByteWritable "UNKNOWN"
org.apache.hadoop.io.Closeable "UNKNOWN"
org.apache.hadoop.io.compress.BlockCompressorStream "UNKNOWN"
org.apache.hadoop.io.compress.BlockDecompressorStream "UNKNOWN"
org.apache.hadoop.io.compress.bzip2.BZip2Constants "UNKNOWN"
org.apache.hadoop.io.compress.bzip2.BZip2DummyCompressor "UNKNOWN"
org.apache.hadoop.io.compress.bzip2.BZip2DummyDecompressor "UNKNOWN"
org.apache.hadoop.io.compress.bzip2.CBZip2InputStream "UNKNOWN"
org.apache.hadoop.io.compress.bzip2.CBZip2OutputStream "UNKNOWN"
org.apache.hadoop.io.compress.bzip2.CRC "UNKNOWN"
org.apache.hadoop.io.compress.bzip2.package-info "UNKNOWN"
org.apache.hadoop.io.compress.BZip2Codec "UNKNOWN"
org.apache.hadoop.io.compress.CodecPool "UNKNOWN"
org.apache.hadoop.io.compress.CompressionCodec "UNKNOWN"
org.apache.hadoop.io.compress.CompressionCodecFactory "UNKNOWN"
org.apache.hadoop.io.compress.CompressionInputStream "UNKNOWN"
org.apache.hadoop.io.compress.CompressionOutputStream "UNKNOWN"
org.apache.hadoop.io.compress.Compressor "UNKNOWN"
org.apache.hadoop.io.compress.CompressorStream "UNKNOWN"
org.apache.hadoop.io.compress.Decompressor "UNKNOWN"
org.apache.hadoop.io.compress.DecompressorStream "UNKNOWN"
org.apache.hadoop.io.compress.DefaultCodec "UNKNOWN"
org.apache.hadoop.io.compress.DeflateCodec "UNKNOWN"
org.apache.hadoop.io.compress.DoNotPool "UNKNOWN"
org.apache.hadoop.io.compress.GzipCodec "UNKNOWN"
org.apache.hadoop.io.compress.lz4.Lz4Compressor "UNKNOWN"
org.apache.hadoop.io.compress.lz4.Lz4Decompressor "UNKNOWN"
org.apache.hadoop.io.compress.lz4.package-info "UNKNOWN"
org.apache.hadoop.io.compress.Lz4Codec "UNKNOWN"
org.apache.hadoop.io.compress.snappy.package-info "UNKNOWN"
org.apache.hadoop.io.compress.snappy.SnappyCompressor "UNKNOWN"
org.apache.hadoop.io.compress.snappy.SnappyDecompressor "UNKNOWN"
org.apache.hadoop.io.compress.SnappyCodec "UNKNOWN"
org.apache.hadoop.io.compress.SplitCompressionInputStream "UNKNOWN"
org.apache.hadoop.io.compress.SplittableCompressionCodec "UNKNOWN"
org.apache.hadoop.io.compress.zlib.BuiltInGzipDecompressor "UNKNOWN"
org.apache.hadoop.io.compress.zlib.BuiltInZlibDeflater "UNKNOWN"
org.apache.hadoop.io.compress.zlib.BuiltInZlibInflater "UNKNOWN"
org.apache.hadoop.io.compress.zlib.package-info "UNKNOWN"
org.apache.hadoop.io.compress.zlib.ZlibCompressor "UNKNOWN"
org.apache.hadoop.io.compress.zlib.ZlibDecompressor "UNKNOWN"
org.apache.hadoop.io.compress.zlib.ZlibFactory "UNKNOWN"
org.apache.hadoop.io.CompressedWritable "UNKNOWN"
org.apache.hadoop.io.DataInputBuffer "UNKNOWN"
org.apache.hadoop.io.DataInputByteBuffer "UNKNOWN"
org.apache.hadoop.io.DataOutputBuffer "UNKNOWN"
org.apache.hadoop.io.DataOutputByteBuffer "UNKNOWN"
org.apache.hadoop.io.DataOutputOutputStream "UNKNOWN"
org.apache.hadoop.io.DefaultStringifier "UNKNOWN"
org.apache.hadoop.io.DoubleWritable "UNKNOWN"
org.apache.hadoop.io.EnumSetWritable "UNKNOWN"
org.apache.hadoop.io.FastByteComparisons "UNKNOWN"
org.apache.hadoop.io.file.tfile.BCFile "UNKNOWN"
org.apache.hadoop.io.file.tfile.BoundedRangeFileInputStream "UNKNOWN"
org.apache.hadoop.io.file.tfile.ByteArray "UNKNOWN"
org.apache.hadoop.io.file.tfile.Chunk "UNKNOWN"
org.apache.hadoop.io.file.tfile.CompareUtils "UNKNOWN"
org.apache.hadoop.io.file.tfile.Compression "UNKNOWN"
org.apache.hadoop.io.file.tfile.MetaBlockAlreadyExists "UNKNOWN"
org.apache.hadoop.io.file.tfile.MetaBlockDoesNotExist "UNKNOWN"
org.apache.hadoop.io.file.tfile.RawComparable "UNKNOWN"
org.apache.hadoop.io.file.tfile.SimpleBufferedOutputStream "UNKNOWN"
org.apache.hadoop.io.file.tfile.TFile "UNKNOWN"
org.apache.hadoop.io.file.tfile.TFileDumper "UNKNOWN"
org.apache.hadoop.io.file.tfile.Utils "UNKNOWN"
org.apache.hadoop.io.FloatWritable "UNKNOWN"
org.apache.hadoop.io.GenericWritable "UNKNOWN"
