#CANONICAL_CLASS_NAME CANONICAL_CLASS_NAME
org.apache.lucene.util.mutable.MutableValueFloat org.apache.lucene.util.mutable.MutableValueDate
org.apache.lucene.util.packed.BulkOperationPacked22 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.LongsRef org.apache.lucene.util.IntsRef
org.apache.lucene.util.packed.BulkOperationPacked16 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked16 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked6 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked6 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked6 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.document.DerefBytesDocValuesField org.apache.lucene.document.SortedBytesDocValuesField
org.apache.lucene.util.packed.BulkOperationPacked13 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked13 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked13 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked13 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked2 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked2 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked2 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked2 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked2 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked14 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked14 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked14 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked14 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked14 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked14 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.mutable.MutableValueLong org.apache.lucene.util.mutable.MutableValueDate
org.apache.lucene.util.mutable.MutableValueLong org.apache.lucene.util.mutable.MutableValueFloat
org.apache.lucene.util.mutable.MutableValueDouble org.apache.lucene.util.mutable.MutableValueDate
org.apache.lucene.util.mutable.MutableValueDouble org.apache.lucene.util.mutable.MutableValueFloat
org.apache.lucene.util.mutable.MutableValueDouble org.apache.lucene.util.mutable.MutableValueLong
org.apache.lucene.util.packed.BulkOperationPacked7 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked7 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked7 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked7 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked7 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked7 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked7 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked12 org.apache.lucene.util.packed.BulkOperationPacked7
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked7
org.apache.lucene.util.packed.BulkOperationPacked15 org.apache.lucene.util.packed.BulkOperationPacked12
org.apache.lucene.util.RecyclingByteBlockAllocator org.apache.lucene.util.RecyclingIntBlockAllocator
org.apache.lucene.document.IntField org.apache.lucene.document.LongField
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked22
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked16
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked6
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked13
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked2
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked14
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked7
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked12
org.apache.lucene.util.packed.BulkOperationPacked19 org.apache.lucene.util.packed.BulkOperationPacked15
org.apache.lucene.util.packed.BulkOperationPacked18 org.apache.lucene.util.packed.BulkOperationPacked3
org.apache.lucene.util.packed.BulkOperationPacked18 org.apache.lucene.util.packed.BulkOperationPacked22
